OP;MARCA;ARTICULO;DESCRIPCION;RUBRO;STOCK_TXT;PVC;IVA;II;MKUP;PVL;OFF;IMAGEN_URL_1;IMAGEN_URL_2;IMAGEN_URL_3;IMAGEN_URL_4;IMAGEN_URL_5;NUEVO_INGRESO
5515;PEARL;FTBR1450;"Redoblante | Free Floating | Bronce | 14"" x 5"" | Herrajes cromados | 10 torres | 1 mm | Aros Die-Cast Free Flating | Brass pulido";Cuerpos Sueltos para Bateria;<10;1085012.91;0.21;0;0.45;1903655.151;;https://todomusica.com.ar/26275-large_default/img.jpg;;;;;
5515;PEARL;FTMH1480 324;"Redoblante | Free Floating | Mahogany | 14"" x 8"" | Herrajes cromados | 10 torres | 8 capas 10mm | Aros Die-Cast Free Flating | Mahogany natural";Cuerpos Sueltos para Bateria;<10;1255264.08;0.21;0;0.45;2202360.833;;https://todomusica.com.ar/13620-large_default/img.jpg;;;;;
5515;PEARL;FTMM1450 321;"Redoblante | Free Floating | Maple | 14"" x 5"" | Herrajes cromados | 10 torres | 6 capas 7.5mm | Aros Die-Cast Free Flating | Maple satinado";Cuerpos Sueltos para Bateria;<10;973544.27;0.21;0;0.45;1708083.42;;https://todomusica.com.ar/25170-large_default/img.jpg;;;;;
5515;PEARL;FTPB1465;"Redoblante | Free Floating | Bronce Fosporado | 14"" x 6;5"" | Herrajes cromados | 10 torres | 1;2 mm | Aros Die-Cast Free Flating | Bronce fosporado";Cuerpos Sueltos para Bateria;<10;1327853.94;0.21;0;0.45;2329719.734;;https://todomusica.com.ar/19094-large_default/img.jpg;;;;;
5515;PEARL;FTSS1435;"Redoblante | Free Floating | Acero | 14"" x 3;5"" | Herrajes cromados | 10 torres | 1 mm | Aros Die-Cast Free Flating | Acero pulido";Cuerpos Sueltos para Bateria;<10;928448.15;0.21;0;0.45;1628962.282;;https://todomusica.com.ar/26977-large_default/img.jpg; https://todomusica.com.ar/26978-large_default/img.jpg;;;;
5515;PEARL;FW923XP/C 152;"Bateria  | Wood-Fiberglass Series | 3 cuerpos | Sin Fierros  | B22""x14 | TT13""x9 | TF16""x16 | Poplar-Kapur/Fibra | 152 Antique Gold";Baterias Acusticas;<10;1784265.95;0.21;0;0.45;3130494.612;;https://todomusica.com.ar/27487-large_default/img.jpg;;;;;
5515;PEARL;FW963XSP/C 152;"Bateria  | Wood-Fiberglass Series | 3 cuerpos | Sin Fierros  | B26""x14 | TT13""x9 | TF16""x16 | Poplar-Kapur/Fibra | 152 Antique Gold";Baterias Acusticas;<10;1908855.73;0.21;0;0.45;3349087.38;;https://todomusica.com.ar/19080-large_default/img.jpg;;;;;
5515;PEARL;FW963XSP/C 327;"Bateria  | Wood-Fiberglass Series | 3 cuerpos | Sin Fierros  | B26""x14 | TT13""x9 | TF16""x16 | Poplar-Kapur/Fibra | 327 Satin Cocoa Burst";Baterias Acusticas;<10;1908855.73;0.21;0;0.45;3349087.38;;https://todomusica.com.ar/13627-large_default/img.jpg;;;;;
5515;PEARL;HCL-105QR;"Tilter Rapido para Hi Hat | Rapid Lock 
";Accesorios de Baterias;>10;37829.1;0.21;0;0.45;66371.15;;https://todomusica.com.ar/18071-large_default/img.jpg;;;;;
5515;PEARL;HCL-205DQR;Tilter | Automatico | Para hi-hat | Soltado rapido | Arandela Roja;Accesorios de Baterias;>10;59751.51;0.21;0;0.45;104834.025;;https://todomusica.com.ar/13851-large_default/img.jpg;;;;;
5515;PEARL;HCL-205QR;Tilter | Automatico | Para hi-hat | Soltado rapido;Accesorios de Baterias;>10;49012.36;0.21;0;0.45;85992.183;;https://todomusica.com.ar/18072-large_default/img.jpg;;;;;
5515;PEARL;HCL-79;Tilter | Para hi-hat | Separadores de Felpa de fieltro;Accesorios de Baterias;>10;18854;0.21;0;0.45;33079.343;;https://todomusica.com.ar/31581-large_default/img.jpg;;;;;
5515;PEARL;HEAL1450;"Redoblante | Hybrid Xotic Series | Aluminio sin costura | 14"" x 5"" | Herrajes cromados | 10 torres | 8mm | Aros SuperHoop II  | Black mate";Cuerpos Sueltos para Bateria;<10;1477393.97;0.21;0;0.45;2592087.725;;https://todomusica.com.ar/15104-large_default/img.jpg;;;;;
5515;PEARL;HEAL1465;"Redoblante | Hybrid Xotic Series | Aluminio sin costura | 14"" x 6;5"" | Herrajes cromados | 10 torres | 8mm | Aros SuperHoop II  | Black mate";Cuerpos Sueltos para Bateria;<10;1483732.52;0.21;0;0.45;2603208.702;;https://todomusica.com.ar/15099-large_default/img.jpg;;;;;
5515;PEARL;HEK1450;"Redoblante | Hybrid Xotic Series | Kapur/Fibra | 14"" x 5"" | Herrajes cromados | 10 torres | 6 capas 7;5mm | Aros SuperHoop II  | Ebony laqueado";Cuerpos Sueltos para Bateria;<10;1152919.62;0.21;0;0.45;2022797.475;;https://todomusica.com.ar/13632-large_default/img.jpg;;;;;
5515;PEARL;HEK1465;"Redoblante | Hybrid Xotic Series | Kapur/Fibra | 14"" x 6;5"" | Herrajes cromados | 10 torres | 6 capas 7;5mm | Aros SuperHoop II  | Ebony laqueado";Cuerpos Sueltos para Bateria;<10;1161115.28;0.21;0;0.45;2037176.764;;https://todomusica.com.ar/13633-large_default/img.jpg;;;;;
5515;PEARL;HEP1450;"Redoblante | Hybrid Xotic Series | VectorCast | 14"" x 5"" | Herrajes cromados | 10 torres | 3mm de Resina plastica | Aros SuperHoop II  
 | Black";Cuerpos Sueltos para Bateria;<10;1357729.73;0.21;0;0.45;2382136.813;;https://todomusica.com.ar/15105-large_default/img.jpg;;;;;
5515;PEARL;HWP-150S;"Pack de fierros | 4 soportes | H-150s | S-150s | BC-150s | C-150s | No incluye pedal de bombo 
 
";Soportes;>10;648746.88;0.21;0;0.45;1138226.406;;https://todomusica.com.ar/27579-large_default/img.jpg;;;;;
5515;PEARL;HWP-834;"Pack de fierros | 5 soportes | P-930 Demonator | H-830 | S-830 | 2 x BC-830  
";Soportes;>10;588855.54;0.21;0;0.45;1033147.041;;https://todomusica.com.ar/28277-large_default/img.jpg;;;;;
5515;PEARL;HWP-930;"Pack de fierros | 5 soportes | P-930 Demonator | H-900 | S-900 | BC-900 | C-900  
";Soportes;>10;776122.38;0.21;0;0.45;1361706.715;;https://todomusica.com.ar/7194-large_default/img.jpg;;;;;
5515;PEARL;HWP-934;"Pack de fierros | 5 soportes | P-930 | H-930 Uni-Lock Tilters | S-930 | BC-930 | C-930  | 
"" 
 
"" 
 
";Soportes;>10;746207.28;0.21;0;0.45;1309220.678;;https://todomusica.com.ar/28372-large_default/img.jpg;;;;;
5515;PEARL;H-1030;"Soporte | Para Hi-Hat  | Eliminator Solo Line | 3 Patas Dobles | Tension ajustable infinito | Cromado 
";Soportes;>10;241321.08;0.21;0;0.45;423397.84;;https://todomusica.com.ar/27022-large_default/img.jpg; https://todomusica.com.ar/27023-large_default/img.jpg; https://todomusica.com.ar/27024-large_default/img.jpg; https://todomusica.com.ar/27025-large_default/img.jpg; https://todomusica.com.ar/27026-large_default/img.jpg;
5515;PEARL;H-1030QR;Soporte | p/Hi-Hat | Pata Doble Giratoria | Tracción a Cadena | Tilter Quick-Release | Regulador de Tensión (1 a 5) | Cromado;Soportes;>10;218585.85;0.21;0;0.45;383508.871;;;;;;;
5515;PEARL;H-1030SQR;"Soporte | p/Hi-Hat | Pata Simple Giratoria | Tracción a Cadena | Tilter Quick-Release | Regulador de Tensión (1 a 5) | Cromado 
";Soportes;>10;208546.27;0.21;0;0.45;365894.429;;;;;;;
5515;PEARL;H-1050;Soporte | Para Hi-Hat  | Red Line | 3 Patas Dobles | Tilter Rapido | Tension ajustable infinito | Cromado;Soportes;>10;395287.83;0.21;0;0.45;693532.494;;https://todomusica.com.ar/13316-large_default/img.jpg;;;;;
5515;PEARL;H-150S;"Soporte | Para Hi-Hat  | Red Line | 3 Patas simples | Ultra liviano | Estilo Flat-Base | Cromado 
 
";Soportes;<10;222525.3;0.21;0;0.45;390420.633;;https://todomusica.com.ar/15381-large_default/img.jpg;;;;;
5515;PEARL;H-2050;Soporte | Para Hi-Hat  | Red Line | 2 Patas Doble | Tilter Rapido | Tension ajustable infinito | Cromado;Soportes;<10;527386.91;0.21;0;0.45;925300.334;;https://todomusica.com.ar/13630-large_default/img.jpg;;;;;
5515;PEARL;H-50;"Soporte | Para Hit Hat; Patas dobles; Liviano";Soportes;>10;136094.25;0.21;0;0.45;238777.359;;https://todomusica.com.ar/17695-large_default/img.jpg;;;;;
5515;PEARL;H-830;Soporte | Para Hi-Hat  | Demon Series | 3 Patas Dobles | Traccion a cadena | Tension regulable | Cromado;Soportes;>10;185754.29;0.21;0;0.45;325905.901;;https://todomusica.com.ar/7159-large_default/img.jpg;;;;;
5515;PEARL;H-930;"Soporte de hi-hat a cadena; pata doble; rotor; pedal tipo Demon";Soportes;>10;249906.2;0.21;0;0.45;438460.428;;https://todomusica.com.ar/7163-large_default/img.jpg;;;;;
5515;PEARL;IP1465;"Redoblante | Ian Paice Signature | Acero | 14"" x 6;5"" | Herrajes cromados | 10 torres tubulares | Aros SuperHoop II| Cromado";Cuerpos Sueltos para Bateria;<10;807653.42;0.21;0;0.45;1417027.927;;https://todomusica.com.ar/26990-large_default/img.jpg; https://todomusica.com.ar/26991-large_default/img.jpg; https://todomusica.com.ar/26992-large_default/img.jpg; https://todomusica.com.ar/26993-large_default/img.jpg;;
5515;PEARL;K-030 H;Llave de afinar | High Tension | Barra de giro larga | Cromada;Accesorios de Baterias;>10;13524.82;0.21;0;0.45;23729.298;;https://todomusica.com.ar/7157-large_default/img.jpg;;;;;
5515;PEARL;MBS-3000;Soporte | Para tambores de marcha | 3 patas | 4 brazos de sosten | Altura e Inclunación regulable | Cromado;Soportes;<10;335213.46;0.21;0;0.45;588132.019;;https://todomusica.com.ar/27449-large_default/img.jpg; https://todomusica.com.ar/27450-large_default/img.jpg;;;;
5515;PEARL;MCT1414F/C 427;"Floor Tom | Master Complete Series | 14""x14"" | 427 Bright Champagne Sparkle";Cuerpos Sueltos para Bateria;<10;732156.62;0.21;0;0.45;1284568.791;;https://todomusica.com.ar/27644-large_default/img.jpg;;;;;
5515;PEARL;MCT1465S/C 838;"Redoblante | Master Complete Series | Maple | 14"" x 6.5"" | Herrajes cromados | 10 torres | Aros SuperHoop II |838 Satin Sakura Coral";Cuerpos Sueltos para Bateria;<10;523390.02;0.21;0;0.45;918287.791;;;;;;;
5515;PEARL;MCT904XEP/C 124;"Bateria  | Master Maple Complete Series | 4 cuerpos | Sin Fierros  | B20""x14 | TT10""x07 | TT12""x8 | TF14""x12 | Maple | 124 Matte Black Mist";Baterias Acusticas;<10;2181410.99;0.21;0;0.45;3827285.587;;https://todomusica.com.ar/13854-large_default/img.jpg;;;;;
5515;PEARL;MCT923XSP/C 124;"Bateria  | Master Maple Complete Series | 3 cuerpos | Sin Fierros  | B22""x16 | TT12""x8 | TF16""x16 | Maple | 124 Matte Black Mist";Baterias Acusticas;<10;2334503.79;0.21;0;0.45;4095886.905;;https://todomusica.com.ar/13839-large_default/img.jpg;;;;;
5515;PEARL;MCT923XSP/C 351;"Bateria  | Master Maple Complete Series | 3 cuerpos | Sin Fierros  | B22""x16 | TT12""x8 | TF16""x16 | Maple | 351 Satin Natural";Baterias Acusticas;<10;2334503.79;0.21;0;0.45;4095886.905;;https://todomusica.com.ar/20977-large_default/img.jpg;;;;;
5515;PEARL;MH-70A;"Soporte | Mini boom para platillo | clamp + brazo recto  
";Soportes;<10;90999.83;0.21;0;0.45;159659.198;;https://todomusica.com.ar/23660-large_default/img.jpg; https://todomusica.com.ar/23661-large_default/img.jpg; https://todomusica.com.ar/23662-large_default/img.jpg;;;
5515;PEARL;MH-830;Soporte Mini Boom con Clam para Micrófono ;Soportes;<10;85791.68;0.21;0;0.45;150521.507;;https://todomusica.com.ar/23670-large_default/img.jpg; https://todomusica.com.ar/23671-large_default/img.jpg;;;;
5515;PEARL;MMG1414F/C 453;"Floor Tom | Maste Maple  Gum | 14"" x 14"" | 453 Gold Oyster 
";Cuerpos Sueltos para Bateria;<10;1363099.26;0.21;0;0.45;2391557.655;;https://todomusica.com.ar/27676-large_default/img.jpg;;;;;
5515;PEARL;MMG924XSP/C 854;"Bateria | Master Maple Gum | 4 Cuerpos | Sin Fierros  | B22""x18 | TT10""x7 | TT12""x8 | TF16""x16 | 854 White Ice Swirl";Baterias Acusticas;<10;5542468.17;0.21;0;0.45;9724260.409;;https://todomusica.com.ar/27428-large_default/img.jpg;;;;;
5515;PEARL;MM1465S/C;"Redoblante | Matt Mcguire Signature | 14""x6.5"" | Acero 1mm | Aros SuperHoop II | 10 torres | 30 ventilaciones en el casco | Negro matte 
";Cuerpos Sueltos para Bateria;<10;632517.22;0.21;0;0.45;1109751.464;;https://todomusica.com.ar/28835-large_default/img.jpg; https://todomusica.com.ar/28836-large_default/img.jpg; https://todomusica.com.ar/28837-large_default/img.jpg;;;
5515;PEARL;MP4C924XEDP-S/C 856;"Bateria | Master Maple Pure Series | 4 cuerpos | Sin Fierros | B22""x18 | TT10""x07 | TT12""x8 | TF16""x16 | Maple | 856 Red Oyster Swirl";Baterias Acusticas;<10;6303613.93;0.21;0;0.45;11059690.64;;https://todomusica.com.ar/28321-large_default/img.jpg;;;;;
5515;PEARL;MRV1455S/C 111;"Redoblante | Master Maple Reserve | Maple | 14"" x 5.5"" | Herrajes cromados | 10 torres | Aros FatTone | 111 Matte Natural";Cuerpos Sueltos para Bateria;<10;739383.32;0.21;0;0.45;1297248.03;;https://todomusica.com.ar/19058-large_default/img.jpg;;;;;
5515;PEARL;MRV1455S/C 353;"Redoblante | Master Maple Reserve | Maple | 14"" x 5.5"" | Herrajes cromados | 10 torres | Aros FatTone | 353 Matte White";Cuerpos Sueltos para Bateria;<10;739383.32;0.21;0;0.45;1297248.03;;https://todomusica.com.ar/21407-large_default/img.jpg; https://todomusica.com.ar/21408-large_default/img.jpg;;;;
5515;PEARL;MRV904XEP/C 353;"Bateria  | Master Maple Reserve Series | 4 cuerpos | Sin Fierros  | B20""x14 | TT10""x7 | TT12""x8 | TF14""x14 | Maple | 353 Matte White";Baterias Acusticas;<10;3508740.1;0.21;0;0.45;6156084.499;;https://todomusica.com.ar/20979-large_default/img.jpg;;;;;
5515;PEARL;MRV943XP/C 359;"Bateria  | Master Maple Reserve Series | 3 cuerpos | Sin Fierros  | B24""x14 | TT13""x9 | TF16""x16 | Maple | 359 Twilight Burst";Baterias Acusticas;<10;3260044.99;0.21;0;0.45;5719748.94;;https://todomusica.com.ar/13664-large_default/img.jpg;;;;;
5515;PEARL;MSS-3000;"Soporte | Para tambores de marcha | 3 patas | Altura e Inclunación regulable | Cromado 
";Soportes;<10;380309.65;0.21;0;0.45;667253.278;;https://todomusica.com.ar/27451-large_default/img.jpg; https://todomusica.com.ar/27452-large_default/img.jpg;;;;
5515;PEARL;MTS-3000;"Soporte | Para Marching Tom 
 
";Soportes;<10;398719.6;0.21;0;0.45;699553.538;;https://todomusica.com.ar/15395-large_default/img.jpg;;;;;
5515;PEARL;MTW-12/12 H;Arandelas | De metal | Pack x 12;Accesorios de Baterias;>10;2987.6;0.21;0;0.45;5241.744;;https://todomusica.com.ar/7185-large_default/img.jpg;;;;;
5515;PEARL;MUS1455M 208;"Redoblante | Modern Utility | Maple | 14"" x 5.5"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 208 Blue Mirage";Cuerpos Sueltos para Bateria;<10;320315.99;0.21;0;0.45;561994.41;;;;;;;
5515;PEARL;MUS1455M 224;"Redoblante | Modern Utility | Maple | 14"" x 5.5"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 224 Matte Natural";Cuerpos Sueltos para Bateria;>10;320315.99;0.21;0;0.45;561994.41;;https://todomusica.com.ar/15615-large_default/img.jpg;;;;;
5515;PEARL;MUS1455M 234;"Redoblante| Modern Utility | Maple | 14"" x 5.5"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 234  Black Ice";Cuerpos Sueltos para Bateria;>10;320315.99;0.21;0;0.45;561994.41;;;;;;;
5515;PEARL;MUS1465M 208;"Redoblante  | Modern Utility | Maple | 14"" x 6.5"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 208 Blue Mirage";Cuerpos Sueltos para Bateria;<10;336303.51;0.21;0;0.45;590044.509;;https://todomusica.com.ar/26676-large_default/img.jpg;;;;;
5515;PEARL;MUS1465M 224;"Redoblante  | Modern Utility | Maple | 14"" x 6.5"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 224 Matte Natural";Cuerpos Sueltos para Bateria;>10;336303.51;0.21;0;0.45;590044.509;;https://todomusica.com.ar/15616-large_default/img.jpg;;;;;
5515;PEARL;MUS1465M 227;"Redoblante | Modern Utility | Maple | 14"" x 6.5"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 227 Satin Black";Cuerpos Sueltos para Bateria;<10;336303.51;0.21;0;0.45;590044.509;;https://todomusica.com.ar/26984-large_default/img.jpg; https://todomusica.com.ar/26985-large_default/img.jpg;;;;
5515;PEARL;MUS1465M 234;"Redoblante  | Modern Utility | Maple | 14"" x 6.5"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 234 Black Ice";Cuerpos Sueltos para Bateria;>10;336303.51;0.21;0;0.45;590044.509;;https://todomusica.com.ar/26680-large_default/img.jpg;;;;;
5515;PEARL;MUS1480M 209;"Redoblante | Modern Utility | Maple | 14"" x 8"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 209 Bay Stallion";Cuerpos Sueltos para Bateria;<10;354390.68;0.21;0;0.45;621778.453;;https://todomusica.com.ar/30286-large_default/img.jpg;;;;;
5515;PEARL;MUS1480M 224;"Redoblante | Modern Utility | Maple | 14"" x 8"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 224 Matte Natural";Cuerpos Sueltos para Bateria;>10;354390.68;0.21;0;0.45;621778.453;;https://todomusica.com.ar/15619-large_default/img.jpg;;;;;
5515;PEARL;MUS1480M 234;"Redoblante | Modern Utility | Maple | 14"" x 8"" | Herrajes cromados | 8 torres | 6 capas | Aros 1;6mm | 234 Black Ice";Cuerpos Sueltos para Bateria;>10;391089.12;0.21;0;0.45;686165.856;;https://todomusica.com.ar/26682-large_default/img.jpg;;;;;
5515;PEARL;M1060 102;"Redoblante | Effect Popcorn | Maple | 10"" x 4"" | Herrajes cromados | 6 torres | Aros PowerHoop II | 102 Natural Amber";Cuerpos Sueltos para Bateria;<10;566588.65;0.21;0;0.45;994079.783;;https://todomusica.com.ar/13741-large_default/img.jpg;;;;;
5515;PEARL;M1270 114;"Redoblante | Effect Piccolo | Maple | 12"" x 7"" | Herrajes cromados | 8 torres | Aros PowerHoop  | 114 Liquid Amber";Cuerpos Sueltos para Bateria;>10;716290.16;0.21;0;0.45;1256731.083;;https://todomusica.com.ar/26995-large_default/img.jpg;;;;;
5515;PEARL;M1330 102;"Redoblante| Effect Piccolo | Maple | 13"" x 3"" | Herrajes cromados | 8 torres | Aros PowerHoop  | Natural Amber";Cuerpos Sueltos para Bateria;<10;440828.17;0.21;0;0.45;773433.029;;https://todomusica.com.ar/26996-large_default/img.jpg; https://todomusica.com.ar/26997-large_default/img.jpg; https://todomusica.com.ar/26998-large_default/img.jpg;;;
5515;PEARL;PCTK-T1014;"• Kit | Set de expansión de Compact Traveller | Toms de 10 ""y 14"" | Acepta parches estándar | Sin funda";Baterias Acusticas;>10;446116.94;0.21;0;0.45;782712.168;;https://todomusica.com.ar/28202-large_default/img.jpg;;;;;
5515;PEARL;PCTK-1014;"• Kit | Set de expansión de Compact Traveller | Toms de 10 ""y 14"" | Acepta parches estándar | Incluye Funda";Baterias Acusticas;>10;416967.95;0.21;0;0.45;731570.271;;https://todomusica.com.ar/16074-large_default/img.jpg;;;;;
5515;PEARL;PCTK-1810;"Bateria | Compact Traveller | ""de viaje""  | Tambor de 10 "" | Bombo de 18"" | Sin pedal de bombo";Baterias Acusticas;>10;376837.67;0.21;0;0.45;661161.69;;https://todomusica.com.ar/16073-large_default/img.jpg;;;;;
5515;PEARL;PCX-100 H;"Clamp | Para corral cuadrado | Cromado 
";Soportes;<10;42633.41;0.21;0;0.45;74800.312;;https://todomusica.com.ar/27587-large_default/img.jpg;;;;;
5515;PEARL;PC-1100TC;"• Soporte |  Para Travel Conga de 11"" | Con estuche";Percusion;>10;129185.98;0.21;0;0.45;218841.048;;https://todomusica.com.ar/4216-large_default/img.jpg; https://todomusica.com.ar/4217-large_default/img.jpg;;;;
5515;PEARL;PC-1175TC;• Soporte |  Para Conga 11- 3/4 | Primero Series | Tipo tripode;Percusion;>10;129185.98;0.21;0;0.45;218841.048;;https://todomusica.com.ar/7217-large_default/img.jpg;;;;;
5515;PEARL;PDR-08P;"Pad de práctica | 8"" | Negro y amarillo | Adaptador para montar en pie de platillo | No incluye soporte ";Accesorios de Baterias;>10;71055.78;0.21;0;0.45;124667.365;;https://todomusica.com.ar/27606-large_default/img.jpg; https://todomusica.com.ar/27607-large_default/img.jpg;;;;
5515;PEARL;PDR-08SP;"Pad de práctica | 8"" | Estrella roja | Adaptador para montar en pie de platillo | No incluye soporte";Accesorios de Baterias;>10;71055.78;0.21;0;0.45;124667.365;;https://todomusica.com.ar/27669-large_default/img.jpg; https://todomusica.com.ar/27670-large_default/img.jpg;;;;
5515;PEARL;PMX1414F/C 113;Floor Tom  | Profesional  Series | FT14x14 | Maple | c:113 Sheer Blue;Cuerpos Sueltos para Bateria;INGRESANDO!;667655.41;0.21;0;0.45;1171401.411;;;;;;;
5515;PEARL;PMX1414F/C 126;"Floor Tom  | Profesional  Series | FT14x14 | Maple | c: 126 Emerald Mist 
";Cuerpos Sueltos para Bateria;INGRESANDO!;667655.41;0.21;0;0.45;1171401.411;;;;;;;
5515;PEARL;PMX1414F/C 764;Floor Tom  | Profesional  Series | FT14x14 | Maple | c: 764 Royal Blue Burst Stripe;Cuerpos Sueltos para Bateria;INGRESANDO!;667655.41;0.21;0;0.45;1171401.411;;;;;;;
5515;PEARL;PMX1414F/C 776;"Floor Tom  | Professional Series  | TT14""""x14 | American Maple | 776 Satin Gold Contrail | 
 
";Cuerpos Sueltos para Bateria;<10;665136.48;0.21;0;0.45;1166981.959;;https://todomusica.com.ar/31039-large_default/img.jpg; https://todomusica.com.ar/31040-large_default/img.jpg;;;;
5515;PEARL;PMX1414F/C 808;Floor Tom  | Profesional  Series | FT14x14 | Maple | c: 808 Velvet Crimson;Cuerpos Sueltos para Bateria;INGRESANDO!;667655.41;0.21;0;0.45;1171401.411;;;;;;;
5515;PEARL;PMX1465S/C 113;Redoblante | Professional Series | 14X6.5 | Maple | c: 113 Sheer Blue;Cuerpos Sueltos para Bateria;INGRESANDO!;477321.65;0.21;0;0.45;837460.832;;;;;;;
5515;PEARL;PMX1465S/C 126;"Redoblante | Professional Series | 14X6.5 | Maple | c: 126 Emerald Mist 
 
";Cuerpos Sueltos para Bateria;INGRESANDO!;477321.65;0.21;0;0.45;837460.832;;;;;;;
5515;PEARL;PMX1465S/C 764;Redoblante | Professional Series | 14X6.5 | Maple |c: 764 Royal Blue Burst Stripe;Cuerpos Sueltos para Bateria;INGRESANDO!;475520.83;0.21;0;0.45;834301.292;;https://todomusica.com.ar/29415-large_default/img.jpg;;;;;
5515;PEARL;PMX1465S/C 776;"Redoblante | Professional Series | Maple | 14"" x 6.5"" | Herrajes cromados | 10 torres | 776 Satin Gold Contrail";Cuerpos Sueltos para Bateria;<10;475520.83;0.21;0;0.45;834301.292;;https://todomusica.com.ar/29414-large_default/img.jpg;;;;;
5515;PEARL;PMX1465S/C 808;Redoblante | Professional Series | 14X6.5 | Maple | c: 808 Velvet Crimson;Cuerpos Sueltos para Bateria;INGRESANDO!;477321.65;0.21;0;0.45;837460.832;;;;;;;
5515;PEARL;PMX1465S/C 836;"Redoblante | Professional Series | Maple | 14"" x 6.5"" | Herrajes cromados | 10 torres | 836 Red Burst Stripe";Cuerpos Sueltos para Bateria;<10;475520.83;0.21;0;0.45;834301.292;;https://todomusica.com.ar/29240-large_default/img.jpg;;;;;
5515;PEARL;PMX904XEP/C 764;Bateria  | Professional Series | 4 cuerpos | Sin Fierros  | SP2014BX/1007T/1208T/1412F | c: 764 Royal Blue Burst Stripe;Baterias Acusticas;INGRESANDO!;2447971.9;0.21;0;0.45;4294966.693;;;;;;;
5515;PEARL;PMX904XEP/C 808;"Bateria  | Professional Series | 4 cuerpos | Sin Fierros  | SP2014BX/1007T/1208T/1412F |  c: 808 Velvet Crimson 
";Baterias Acusticas;INGRESANDO!;2447971.9;0.21;0;0.45;4294966.693;;;;;;;
5515;PEARL;PMX923XSP/C 126;"Bateria | Proffesional  Series  | 3 cuerpos | Sin Fierros  | SP2216BX/1208T/1616F  | c: 126 Emerald Mist 
";Baterias Acusticas;INGRESANDO!;2313603.55;0.21;0;0.45;4059217.432;;;;;;;
5515;PEARL;PMX923XSP/C 764;"Bateria | Proffesional  Series  | 3 cuerpos | Sin Fierros  | SP2216BX/1208T/1616F  | c: 764 Royal Blue Burst Stripe 
 
";Baterias Acusticas;INGRESANDO!;2315806.91;0.21;0;0.45;4063083.224;;;;;;;
5515;PEARL;PMX924XEDP/C 764;"Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | B22""x18 | TT10""x7  + 12x8 |  TF16""x16 | American Maple | 764 Royal Blue Burst Stripe 
";Baterias Acusticas;<10;2599560.13;0.21;0;0.45;4560928.25;;https://todomusica.com.ar/29969-large_default/img.jpg;;;;;
5515;PEARL;PMX924XEDP/C 776;"Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | B22""x18 | TT10""x7 + 12x8  | TF16""x16 | American Maple | 776 Satin Gold Contrail";Baterias Acusticas;<10;2599560.13;0.21;0;0.45;4560928.25;;https://todomusica.com.ar/29970-large_default/img.jpg;;;;;
5515;PEARL;PMX924XEDP/C 836;"Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | B22""x18 | TT10""x7  + 12x8 | TF16""x16 | American Maple | 836 Red Burst Stripe";Baterias Acusticas;<10;2599560.13;0.21;0;0.45;4560928.25;;https://todomusica.com.ar/29971-large_default/img.jpg;;;;;
5515;PEARL;PMX924XEP/C 113;Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | SP2218BX/1007T/1208T/1614F |  c: 113 Sheer Blue;Baterias Acusticas;INGRESANDO!;2609404.89;0.21;0;0.45;4578200.879;;;;;;;
5515;PEARL;PMX924XEP/C 126;"Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | SP2218BX/1007T/1208T/1614F |  c: 126 Emerald Mist 
";Baterias Acusticas;INGRESANDO!;2609404.89;0.21;0;0.45;4578200.879;;;;;;;
5515;PEARL;PMX924XEP/C 764;"Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | SP2218BX/1007T/1208T/1614F |  c: 764 Royal Blue Burst Stripe 
 
";Baterias Acusticas;INGRESANDO!;2609404.89;0.21;0;0.45;4578200.879;;;;;;;
5515;PEARL;PMX924XEP/C 808;"Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | SP2218BX/1007T/1208T/1614F |  c: 808 Velvet Crimson 
 
";Baterias Acusticas;INGRESANDO!;2609404.89;0.21;0;0.45;4578200.879;;;;;;;
5515;PEARL;PMX943XP/C 113;"Bateria  | Professional Series | 4 cuerpos |  Sin Fierros  | SP2414BX/1309T/1616F  |  c: 113 Sheer Blue 
 
";Baterias Acusticas;INGRESANDO!;2405483.74;0.21;0;0.45;4220421.218;;;;;;;
